openalex_id,university_name,country_code,original_country_name,total_works,total_citations
https://openalex.org/I40120149,University of Oxford,GB,United Kingdom,585808,61524881
https://openalex.org/I45129253,University College London,GB,United Kingdom,572263,63491708
https://openalex.org/I241749,University of Cambridge,GB,United Kingdom,442584,52176707
https://openalex.org/I47508984,Imperial College London,GB,United Kingdom,380277,41075866
https://openalex.org/I28407311,University of Manchester,GB,United Kingdom,309738,28020292
https://openalex.org/I98677209,University of Edinburgh,GB,United Kingdom,277647,25563965
https://openalex.org/I183935753,King's College London,GB,United Kingdom,255986,22153556
https://openalex.org/I146655781,University of Liverpool,GB,United Kingdom,217730,17382827
https://openalex.org/I79619799,University of Birmingham,GB,United Kingdom,214689,22173833
https://openalex.org/I36234482,University of Bristol,GB,United Kingdom,211621,21027366
https://openalex.org/I130828816,University of Leeds,GB,United Kingdom,192679,13482040
https://openalex.org/I7882870,University of Glasgow,GB,United Kingdom,190805,22337637
https://openalex.org/I91136226,University of Sheffield,GB,United Kingdom,187941,15477356
https://openalex.org/I142263535,University of Nottingham,GB,United Kingdom,185286,13356293
https://openalex.org/I43439940,University of Southampton,GB,United Kingdom,182527,12721070
https://openalex.org/I84884186,Newcastle University,GB,United Kingdom,148826,11527407
https://openalex.org/I39555362,University of Warwick,GB,United Kingdom,137884,8879908
https://openalex.org/I166337079,Queen Mary University of London,GB,United Kingdom,133710,13218240
https://openalex.org/I79510175,Cardiff University,GB,United Kingdom,124724,13083912
https://openalex.org/I23923803,University of Exeter,GB,United Kingdom,115218,7266371
https://openalex.org/I4210089966,London School of Hygiene & Tropical Medicine,GB,United Kingdom,113753,10258255
https://openalex.org/I190082696,Durham University,GB,United Kingdom,108114,6709142
https://openalex.org/I153648349,University of Leicester,GB,United Kingdom,105534,8091299
https://openalex.org/I126231945,Queen's University Belfast,GB,United Kingdom,103515,6503876
https://openalex.org/I52099693,University of York,GB,United Kingdom,100790,7377204
https://openalex.org/I195460627,University of Aberdeen,GB,United Kingdom,95383,7089246
https://openalex.org/I124357947,University of London,GB,United Kingdom,92593,6789688
https://openalex.org/I143804889,Loughborough University,GB,United Kingdom,89278,3647316
https://openalex.org/I71052956,University of Reading,GB,United Kingdom,87807,5227607
https://openalex.org/I181647926,University of Strathclyde,GB,United Kingdom,85966,4355371
https://openalex.org/I67415387,Lancaster University,GB,United Kingdom,83072,6200991
https://openalex.org/I162608824,University of Sussex,GB,United Kingdom,82598,6316056
https://openalex.org/I28290843,University of Surrey,GB,United Kingdom,80461,4048164
https://openalex.org/I16835326,University of St Andrews,GB,United Kingdom,77667,4639508
https://openalex.org/I51601045,University of Bath,GB,United Kingdom,74482,4416813
https://openalex.org/I909854389,London School of Economics and Political Science,GB,United Kingdom,72300,2656655
https://openalex.org/I1118541,University of East Anglia,GB,United Kingdom,71448,5282817
https://openalex.org/I39586589,Swansea University,GB,United Kingdom,62557,3417891
https://openalex.org/I177639307,University of Dundee,GB,United Kingdom,62156,6443520
https://openalex.org/I138801177,University of Ulster,GB,United Kingdom,60911,3450865
https://openalex.org/I20581793,University of Kent,GB,United Kingdom,54328,2063547
https://openalex.org/I59433898,Brunel University of London,GB,United Kingdom,52221,3207433
https://openalex.org/I204136569,The Open University,GB,United Kingdom,50893,2187585
https://openalex.org/I110002522,University of Essex,GB,United Kingdom,49134,2050091
https://openalex.org/I97429440,University of Wales,GB,United Kingdom,48433,3497473
https://openalex.org/I191240316,University of Hull,GB,United Kingdom,46455,2093458
https://openalex.org/I184558857,Royal Holloway University of London,GB,United Kingdom,43513,3713976
https://openalex.org/I32394136,Northumbria University,GB,United Kingdom,43298,1377164
https://openalex.org/I56007636,Keele University,GB,United Kingdom,42886,2280254
https://openalex.org/I54459138,University of Salford,GB,United Kingdom,39218,1407705
https://openalex.org/I165862685,"St George's, University of London",GB,United Kingdom,38934,3852422
https://openalex.org/I63098007,Liverpool John Moores University,GB,United Kingdom,37607,1984663
https://openalex.org/I897542642,University of Plymouth,GB,United Kingdom,37301,2113210
https://openalex.org/I63072094,University of Portsmouth,GB,United Kingdom,37281,2217618
https://openalex.org/I180825142,"City, University of London",GB,United Kingdom,37025,1562769
https://openalex.org/I161548249,Bangor University,GB,United Kingdom,36522,2329706
https://openalex.org/I169199633,Aston University,GB,United Kingdom,36457,1746409
https://openalex.org/I12093191,University of Stirling,GB,United Kingdom,36353,1854838
https://openalex.org/I11983389,Manchester Metropolitan University,GB,United Kingdom,35863,1400005
https://openalex.org/I82284825,Cranfield University,GB,United Kingdom,35120,2188277
https://openalex.org/I98259816,"Birkbeck, University of London",GB,United Kingdom,34877,1769097
https://openalex.org/I139894009,University of Bradford,GB,United Kingdom,34385,1396113
https://openalex.org/I32062511,Heriot-Watt University,GB,United Kingdom,34287,1791477
https://openalex.org/I141584323,University of Hertfordshire,GB,United Kingdom,32498,1606694
https://openalex.org/I52590639,Nottingham Trent University,GB,United Kingdom,30561,1100323
https://openalex.org/I73417466,Coventry University,GB,United Kingdom,29061,934981
https://openalex.org/I178535277,University of the West of England,GB,United Kingdom,27907,1321357
https://openalex.org/I16038530,Aberystwyth University,GB,United Kingdom,27494,1613041
https://openalex.org/I142947616,Institute of Cancer Research,GB,United Kingdom,26461,6028061
https://openalex.org/I133837150,University of Huddersfield,GB,United Kingdom,24480,735012
https://openalex.org/I71422933,Sheffield Hallam University,GB,United Kingdom,23564,760906
https://openalex.org/I124261462,Oxford Brookes University,GB,United Kingdom,23407,891990
https://openalex.org/I66943878,De Montfort University,GB,United Kingdom,23139,704595
https://openalex.org/I9300472,Bournemouth University,GB,United Kingdom,20821,812532
https://openalex.org/I55060895,University of Greenwich,GB,United Kingdom,20482,762735
https://openalex.org/I4210119896,King's College School,GB,United Kingdom,20330,1638234
https://openalex.org/I71637028,University of Brighton,GB,United Kingdom,19670,723388
https://openalex.org/I185852735,University of Lancashire,GB,United Kingdom,18945,828852
https://openalex.org/I133836048,Royal Veterinary College,GB,United Kingdom,18578,1133628
https://openalex.org/I94951947,University of Westminster,GB,United Kingdom,18292,519131
https://openalex.org/I60488453,Middlesex University,GB,United Kingdom,18239,850132
https://openalex.org/I51532219,University of Lincoln,GB,United Kingdom,17680,530218
https://openalex.org/I251738,Edinburgh Napier University,GB,United Kingdom,17639,688697
https://openalex.org/I195939026,Glasgow Caledonian University,GB,United Kingdom,17299,768781
https://openalex.org/I84027002,Leeds Beckett University,GB,United Kingdom,17256,515044
https://openalex.org/I51216347,Anglia Ruskin University,GB,United Kingdom,16748,596552
https://openalex.org/I55521800,Goldsmiths University of London,GB,United Kingdom,15817,585912
https://openalex.org/I119664326,University of Wolverhampton,GB,United Kingdom,15646,559883
https://openalex.org/I31575130,SOAS University of London,GB,United Kingdom,15625,232177
https://openalex.org/I12870472,Birmingham City University,GB,United Kingdom,15426,379311
https://openalex.org/I28257850,London South Bank University,GB,United Kingdom,14957,437476
https://openalex.org/I128993996,University of South Wales,GB,United Kingdom,14393,481104
https://openalex.org/I126193024,London Metropolitan University,GB,United Kingdom,14343,316317
https://openalex.org/I874055015,Teesside University,GB,United Kingdom,14312,425378
https://openalex.org/I868834043,University of the West of Scotland,GB,United Kingdom,13426,771997
https://openalex.org/I205051169,Kingston University,GB,United Kingdom,13200,542620
https://openalex.org/I157227730,University of East London,GB,United Kingdom,12457,359232
https://openalex.org/I22128151,University of Derby,GB,United Kingdom,11781,329663
https://openalex.org/I198012923,University of Staffordshire,GB,United Kingdom,11441,344448
https://openalex.org/I8408910,Cardiff Metropolitan University,GB,United Kingdom,11118,442613
https://openalex.org/I522815984,Robert Gordon University,GB,United Kingdom,10731,400013
https://openalex.org/I147554453,University of Bedfordshire,GB,United Kingdom,10494,381256
https://openalex.org/I877107187,University of Roehampton,GB,United Kingdom,10438,288892
https://openalex.org/I165525304,Edge Hill University,GB,United Kingdom,10271,208726
https://openalex.org/I100063501,Brighton and Sussex Medical School,GB,United Kingdom,9777,520984
https://openalex.org/I61544103,London Business School,GB,United Kingdom,9128,680510
https://openalex.org/I137265193,University of Chester,GB,United Kingdom,9097,299012
https://openalex.org/I119474363,Canterbury Christ Church University,GB,United Kingdom,8809,193314
https://openalex.org/I69768126,Hull York Medical School,GB,United Kingdom,8576,498278
https://openalex.org/I5728261,University of Sunderland,GB,United Kingdom,8266,238968
https://openalex.org/I4210144746,The London College,GB,United Kingdom,7992,350132
https://openalex.org/I3130638677,Edinburgh College,GB,United Kingdom,7826,147899
https://openalex.org/I4339842,Royal College of Physicians,GB,United Kingdom,7548,545178
https://openalex.org/I808010,University of Worcester,GB,United Kingdom,7166,172075
https://openalex.org/I4210103404,London Postgraduate Medical and Dental Education,GB,United Kingdom,7089,664761
https://openalex.org/I35870678,University of Northampton,GB,United Kingdom,6793,163079
https://openalex.org/I260719752,Scotland's Rural College,GB,United Kingdom,6789,276775
https://openalex.org/I184461854,University of Winchester,GB,United Kingdom,6136,93103
https://openalex.org/I177463362,University of West London,GB,United Kingdom,6010,159164
https://openalex.org/I4210149706,New College,GB,United Kingdom,5796,126598
https://openalex.org/I114203471,University of Gloucestershire,GB,United Kingdom,5758,179653
https://openalex.org/I86211378,University of the Arts London,GB,United Kingdom,5651,43981
https://openalex.org/I181656237,Queen Margaret University,GB,United Kingdom,5573,196374
https://openalex.org/I85788879,Peninsula College of Medicine and Dentistry,GB,United Kingdom,5466,1151139
https://openalex.org/I124246371,York St John University,GB,United Kingdom,5463,79732
https://openalex.org/I165678365,University of Greater Manchester,GB,United Kingdom,5346,184674
https://openalex.org/I877506347,Abertay University,GB,United Kingdom,4980,165238
https://openalex.org/I44852757,Liverpool Hope University,GB,United Kingdom,4834,82354
https://openalex.org/I888641300,Royal Agricultural University,GB,United Kingdom,4694,354475
https://openalex.org/I91047523,Bath Spa University,GB,United Kingdom,4646,63841
https://openalex.org/I99434035,University of Wales Trinity Saint David,GB,United Kingdom,4546,71334
https://openalex.org/I167056439,Medway School of Pharmacy,GB,United Kingdom,4407,357313
https://openalex.org/I96698942,University of Cumbria,GB,United Kingdom,4169,101450
https://openalex.org/I92864154,University of Buckingham,GB,United Kingdom,4007,78849
https://openalex.org/I98640878,Bedford College,GB,United Kingdom,3701,119189
https://openalex.org/I107603542,Courtauld Institute of Art,GB,United Kingdom,3643,123188
https://openalex.org/I127165138,University of Suffolk,GB,United Kingdom,3451,62906
https://openalex.org/I3129963184,Portsmouth College,GB,United Kingdom,3433,87289
https://openalex.org/I3130378879,Liverpool College,GB,United Kingdom,3189,72154
https://openalex.org/I5857645,University of the Highlands and Islands,GB,United Kingdom,3168,100228
https://openalex.org/I3133184724,University College Birmingham,GB,United Kingdom,3148,134657
https://openalex.org/I80365814,Wye College,GB,United Kingdom,3110,231098
https://openalex.org/I65644108,Adam Smith Institute,GB,United Kingdom,3055,82600
https://openalex.org/I918000572,Harper Adams University,GB,United Kingdom,3025,112973
https://openalex.org/I184856343,Wrexham University,GB,United Kingdom,3009,104771
https://openalex.org/I4210146599,"Institute of Biological, Environmental and Rural Sciences",GB,United Kingdom,3009,366086
https://openalex.org/I104658917,University of Chichester,GB,United Kingdom,2903,62575
https://openalex.org/I152130510,Royal College of Nursing,GB,United Kingdom,2829,93607
https://openalex.org/I3130352432,Henry Royce Institute,GB,United Kingdom,2818,349271
https://openalex.org/I3132256593,Manchester School of Architecture,GB,United Kingdom,2745,167962
https://openalex.org/I4210125355,Scottish Universities Physics Alliance,GB,United Kingdom,2618,325489
https://openalex.org/I165526535,Royal College of Art,GB,United Kingdom,2542,45428
https://openalex.org/I87208433,Lister Institute of Preventive Medicine,GB,United Kingdom,2526,129623
https://openalex.org/I19668297,Buckinghamshire New University,GB,United Kingdom,2500,64592
https://openalex.org/I156118397,Southampton Solent University,GB,United Kingdom,2489,47365
https://openalex.org/I2801815002,Leicester College,GB,United Kingdom,2465,44241
https://openalex.org/I933054736,Defence Academy of the United Kingdom,GB,United Kingdom,2315,78995
https://openalex.org/I2800844553,Newcastle College,GB,United Kingdom,2276,58419
https://openalex.org/I2802488147,School of Advanced Study,GB,United Kingdom,2257,47141
https://openalex.org/I68870429,Royal College of Psychiatrists,GB,United Kingdom,2206,106229
https://openalex.org/I7780909,Royal College of General Practitioners,GB,United Kingdom,2160,81275
https://openalex.org/I4210136534,Manchester College,GB,United Kingdom,2154,85053
https://openalex.org/I216071944,St Mary's University Twickenham London,GB,United Kingdom,2114,50629
https://openalex.org/I2801402261,Kingston College,GB,United Kingdom,2105,41665
https://openalex.org/I4401726869,"City St George's, University of London",GB,United Kingdom,1986,4883
https://openalex.org/I2801915933,Henley College,GB,United Kingdom,1944,63610
https://openalex.org/I4210165275,Queen Elizabeth’s Academy,GB,United Kingdom,1922,81888
https://openalex.org/I245794714,Regent's University London,GB,United Kingdom,1897,36583
https://openalex.org/I2799858192,London School of Business and Management,GB,United Kingdom,1882,69412
https://openalex.org/I339756655,Leeds Trinity University,GB,United Kingdom,1827,33431
https://openalex.org/I189486483,Falmouth University,GB,United Kingdom,1668,15176
https://openalex.org/I191738243,Cockcroft Institute,GB,United Kingdom,1562,59754
https://openalex.org/I2800412648,Northampton College,GB,United Kingdom,1547,25940
https://openalex.org/I55571929,Royal College of Paediatrics and Child Health,GB,United Kingdom,1496,109310
https://openalex.org/I180628986,"Heythrop College, University of London",GB,United Kingdom,1489,3418
https://openalex.org/I127237049,Royal Society of Medicine,GB,United Kingdom,1480,10831
https://openalex.org/I2802255150,Loughborough College,GB,United Kingdom,1460,41599
https://openalex.org/I2799697582,Stafford College,GB,United Kingdom,1458,20158
https://openalex.org/I70844379,Wessex Institute of Technology,GB,United Kingdom,1458,94317
https://openalex.org/I172427033,Sarah Cannon Research Institute,GB,United Kingdom,1448,93954
https://openalex.org/I119511950,Glasgow School of Art,GB,United Kingdom,1439,22495
https://openalex.org/I867661903,City of Glasgow College,GB,United Kingdom,1426,23685
https://openalex.org/I2801409761,Newham College,GB,United Kingdom,1421,23683
https://openalex.org/I4210165732,Holy Cross College,GB,United Kingdom,1395,9672
https://openalex.org/I4210123447,London Institute for Mathematical Sciences,GB,United Kingdom,1391,135195
https://openalex.org/I2802054307,Middlesbrough College,GB,United Kingdom,1307,38047
https://openalex.org/I4210095757,The University of Law,GB,United Kingdom,1302,11345
https://openalex.org/I2802223148,Sunderland College,GB,United Kingdom,1280,21253
https://openalex.org/I2799429437,ICMA Centre,GB,United Kingdom,1248,38696
https://openalex.org/I4210143902,Farr Institute,GB,United Kingdom,1240,199879
https://openalex.org/I2802207673,Trinity College London,GB,United Kingdom,1213,93756
https://openalex.org/I65106266,University for the Creative Arts,GB,United Kingdom,1208,5775
https://openalex.org/I113194307,Royal College of Obstetricians and Gynaecologists,GB,United Kingdom,1172,68028
https://openalex.org/I4210147861,Insigneo,GB,United Kingdom,1171,82920
https://openalex.org/I3129539621,South Thames College,GB,United Kingdom,1170,28184
https://openalex.org/I2802552662,Bury College,GB,United Kingdom,1169,103931
https://openalex.org/I157543744,Royal College of Surgeons of Edinburgh,GB,United Kingdom,1118,26677
https://openalex.org/I4210103985,Rosalind Franklin Institute,GB,United Kingdom,1115,49765
https://openalex.org/I63125664,Weston College,GB,United Kingdom,1092,50225
https://openalex.org/I2802640592,University College of Osteopathy,GB,United Kingdom,1074,27937
https://openalex.org/I4210160557,St Patrick's College,GB,United Kingdom,1059,7442
https://openalex.org/I78547848,St Mary's University College,GB,United Kingdom,1038,26537
https://openalex.org/I2800824103,Wiltshire College,GB,United Kingdom,1035,16636
https://openalex.org/I4210158629,West Suffolk College,GB,United Kingdom,1033,12092
https://openalex.org/I4210154413,Institute of Group Analysis,GB,United Kingdom,1028,138032
https://openalex.org/I4210111525,Shrewsbury College,GB,United Kingdom,1018,19231
https://openalex.org/I210300861,Newman University,GB,United Kingdom,1010,26482
https://openalex.org/I150346915,Royal College of Physicians of Edinburgh,GB,United Kingdom,997,23156
https://openalex.org/I2801155571,Bishop Grosseteste University,GB,United Kingdom,958,9155
https://openalex.org/I4210132580,Plymouth Marjon University,GB,United Kingdom,958,21707
https://openalex.org/I55070211,Eton College,GB,United Kingdom,930,33133
https://openalex.org/I2801549000,Tonbridge School,GB,United Kingdom,902,8296
https://openalex.org/I4210111655,Hartpury University,GB,United Kingdom,878,17629
https://openalex.org/I2801462254,Bournville College,GB,United Kingdom,856,14500
https://openalex.org/I102209117,Newbold College of Higher Education,GB,United Kingdom,809,10446
https://openalex.org/I2801827304,Gower College Swansea,GB,United Kingdom,802,25790
https://openalex.org/I165235744,Stranmillis University College,GB,United Kingdom,784,42707
https://openalex.org/I3129982075,Royal College of Veterinary Surgeons,GB,United Kingdom,761,11146
https://openalex.org/I200358475,Health Sciences University,GB,United Kingdom,755,21431
https://openalex.org/I59604499,Royal College of Physicians and Surgeons of Glasgow,GB,United Kingdom,740,23639
https://openalex.org/I4210150008,Robert Gordon's College,GB,United Kingdom,738,13871
https://openalex.org/I4210088173,Bromley College of Further and Higher Education,GB,United Kingdom,732,13177
https://openalex.org/I2802698788,Croydon College,GB,United Kingdom,729,4670
https://openalex.org/I2801203836,Stockport College,GB,United Kingdom,728,10864
https://openalex.org/I3131566431,Seevic College,GB,United Kingdom,697,38637
https://openalex.org/I4210108888,University Alliance,GB,United Kingdom,691,13546
https://openalex.org/I4210143921,Arden University,GB,United Kingdom,687,6906
https://openalex.org/I3133167538,Harlow College,GB,United Kingdom,685,23891
https://openalex.org/I2800328743,BPP University,GB,United Kingdom,659,6357
https://openalex.org/I2807936959,Sion College,GB,United Kingdom,653,5013
https://openalex.org/I68879011,Higher Education Academy,GB,United Kingdom,644,13156
https://openalex.org/I126787527,Royal Military Academy Sandhurst,GB,United Kingdom,643,2558
https://openalex.org/I2801963553,Bath College,GB,United Kingdom,626,11608
https://openalex.org/I2973523067,Stanmore College,GB,United Kingdom,618,31878
https://openalex.org/I4210133130,Nottingham College,GB,United Kingdom,618,11180
https://openalex.org/I3024743231,North Hertfordshire College,GB,United Kingdom,611,34227
https://openalex.org/I2801373344,London School of Business and Finance,GB,United Kingdom,608,26401
https://openalex.org/I2800289278,Royal Air Force College Cranwell,GB,United Kingdom,600,6832
https://openalex.org/I136605902,Royal College of Music,GB,United Kingdom,591,22142
https://openalex.org/I4210155430,Richmond School and Sixth Form College,GB,United Kingdom,589,4149
https://openalex.org/I900159353,Royal Conservatoire of Scotland,GB,United Kingdom,589,2422
https://openalex.org/I123152040,Architectural Association School of Architecture,GB,United Kingdom,583,5287
https://openalex.org/I4210123711,Derby College,GB,United Kingdom,580,7257
https://openalex.org/I4210115975,Tate & Lyle (United Kingdom),GB,United Kingdom,576,23613
https://openalex.org/I2800026193,Chichester College,GB,United Kingdom,570,28230
https://openalex.org/I2801585824,Warwickshire College,GB,United Kingdom,549,7228
https://openalex.org/I7715029,Royal Academy of Music,GB,United Kingdom,540,2884
https://openalex.org/I4210157262,The Queen's Foundation,GB,United Kingdom,532,1721
https://openalex.org/I4210166754,Oxford Spires Academy,GB,United Kingdom,532,23688
https://openalex.org/I2800559651,Berkshire College of Agriculture,GB,United Kingdom,531,19997
https://openalex.org/I87963679,Colchester Institute,GB,United Kingdom,517,6283
https://openalex.org/I4210144387,Lawn Tennis Association,GB,United Kingdom,503,38527
https://openalex.org/I2801351888,Leeds Arts University,GB,United Kingdom,501,3673
https://openalex.org/I4210104962,Grimsby Institute,GB,United Kingdom,497,11233
https://openalex.org/I20930688,Royal College of Radiologists,GB,United Kingdom,491,14238
https://openalex.org/I2801119737,Royal Central School of Speech and Drama,GB,United Kingdom,491,2918
https://openalex.org/I2800778610,Kensington College of Business,GB,United Kingdom,484,26598
https://openalex.org/I90668476,Writtle University College,GB,United Kingdom,479,11793
https://openalex.org/I2802079417,West College Scotland,GB,United Kingdom,476,11257
https://openalex.org/I4210098326,London Studio Centre,GB,United Kingdom,474,9212
https://openalex.org/I3131113002,Institute and Faculty of Actuaries,GB,United Kingdom,459,4829
https://openalex.org/I170911486,Royal College of Anaesthetists,GB,United Kingdom,456,49480
https://openalex.org/I154935518,Royal College of Emergency Medicine,GB,United Kingdom,454,12192
https://openalex.org/I2799458587,Burnley College,GB,United Kingdom,452,2455
https://openalex.org/I2800039716,Swindon College,GB,United Kingdom,439,6231
https://openalex.org/I63885303,Ruskin College,GB,United Kingdom,430,2658
https://openalex.org/I2799441781,Hull College,GB,United Kingdom,428,4318
https://openalex.org/I2799665334,Royal College of Ophthalmologists,GB,United Kingdom,421,15158
https://openalex.org/I83871455,London School of Theology,GB,United Kingdom,417,2386
https://openalex.org/I4210136427,Canterbury College,GB,United Kingdom,416,5675
https://openalex.org/I4210106796,Polish University Abroad,GB,United Kingdom,395,1261
https://openalex.org/I2802355324,City and Islington College,GB,United Kingdom,393,4612
https://openalex.org/I2801802167,Walsall College,GB,United Kingdom,388,955
https://openalex.org/I4210140385,ESCP Business School,GB,United Kingdom,387,24287
https://openalex.org/I1314169295,Royal Society of Edinburgh,GB,United Kingdom,386,4107
https://openalex.org/I2800973268,Peterborough Regional College,GB,United Kingdom,386,4164
https://openalex.org/I169457105,Ripon College Cuddesdon,GB,United Kingdom,385,643
https://openalex.org/I4210088380,Cornwall College,GB,United Kingdom,373,8684
https://openalex.org/I43565586,Richmond upon Thames College,GB,United Kingdom,368,13368
https://openalex.org/I10764225,Institute of Ismaili Studies,GB,United Kingdom,359,8994
https://openalex.org/I2802519977,College of West Anglia,GB,United Kingdom,356,5341
https://openalex.org/I18077023,"Richmond, The American International University in London",GB,United Kingdom,351,3754
https://openalex.org/I4210152251,City College Brighton and Hove,GB,United Kingdom,351,6648
https://openalex.org/I4210094781,College of Contract Management,GB,United Kingdom,347,1132
https://openalex.org/I27130092,Myerscough College,GB,United Kingdom,346,7101
https://openalex.org/I2799867020,Darlington College,GB,United Kingdom,328,2053
https://openalex.org/I2892357484,South Essex College,GB,United Kingdom,323,7732
https://openalex.org/I180507712,Hult International Business School,GB,United Kingdom,310,5807
https://openalex.org/I4210147506,North London College,GB,United Kingdom,307,1506
https://openalex.org/I921248508,"Bradford College, England",GB,United Kingdom,302,4530
https://openalex.org/I4210126551,Folkestone College,GB,United Kingdom,295,1866
https://openalex.org/I4210111754,Blackburn College,GB,United Kingdom,286,8228
https://openalex.org/I4210114010,Cambridge University Health Partners,GB,United Kingdom,285,9281
https://openalex.org/I116038262,North East Surrey College of Technology,GB,United Kingdom,280,4210
https://openalex.org/I2800917498,Northeastern University London,GB,United Kingdom,275,3371
https://openalex.org/I2799306628,Wakefield College,GB,United Kingdom,274,1900
https://openalex.org/I2800267295,Great Yarmouth College,GB,United Kingdom,273,2498
https://openalex.org/I11244750,New College Durham,GB,United Kingdom,269,2128
https://openalex.org/I2799946305,London School of Commerce,GB,United Kingdom,265,6437
https://openalex.org/I2800362809,Furness College,GB,United Kingdom,264,8782
https://openalex.org/I3130725698,Leeds College of Building,GB,United Kingdom,260,14203
https://openalex.org/I4210086302,Ravensbourne University London,GB,United Kingdom,260,1140
https://openalex.org/I4210116977,University College of Estate Management,GB,United Kingdom,255,20884
https://openalex.org/I2803038093,Macclesfield College,GB,United Kingdom,254,11305
https://openalex.org/I3131094493,Arts University Bournemouth,GB,United Kingdom,248,2536
https://openalex.org/I2802461616,Guildhall School of Music and Drama,GB,United Kingdom,247,2708
https://openalex.org/I4210091444,Institute of Materials Finishing,GB,United Kingdom,246,5882
https://openalex.org/I3130340916,Welsh National College,GB,United Kingdom,244,6774
https://openalex.org/I2800452150,Yeovil College,GB,United Kingdom,240,944
https://openalex.org/I185600836,Royal Northern College of Music,GB,United Kingdom,238,3715
https://openalex.org/I3131356687,Trafford College,GB,United Kingdom,236,6131
https://openalex.org/I4210128824,Borders College,GB,United Kingdom,236,1110
https://openalex.org/I2799833754,Bridgend College,GB,United Kingdom,228,4767
https://openalex.org/I63202286,City College Norwich,GB,United Kingdom,228,2472
https://openalex.org/I2800426086,Strode College,GB,United Kingdom,227,1143
https://openalex.org/I2802726411,Dudley College,GB,United Kingdom,226,3095
https://openalex.org/I2801783332,City of Wolverhampton College,GB,United Kingdom,222,4919
https://openalex.org/I2799735182,Southport College,GB,United Kingdom,221,2521
https://openalex.org/I2800664805,Bolton College,GB,United Kingdom,219,1159
https://openalex.org/I4210106237,Suffolk New College,GB,United Kingdom,219,2350
https://openalex.org/I175271995,Academy of Medical Royal Colleges,GB,United Kingdom,218,5418
https://openalex.org/I2802798860,Birkenhead Sixth Form College,GB,United Kingdom,217,981
https://openalex.org/I3132500319,Bristol and Bath Science Park,GB,United Kingdom,213,6266
https://openalex.org/I148357934,Leeds College of Music,GB,United Kingdom,211,2285
https://openalex.org/I2799372031,Solihull College,GB,United Kingdom,211,1790
https://openalex.org/I2802046418,Chesterfield College,GB,United Kingdom,211,4602
https://openalex.org/I3042701018,North Kent College,GB,United Kingdom,211,1234
https://openalex.org/I2800801848,Royal College of Pathologists,GB,United Kingdom,209,4245
https://openalex.org/I2802656731,Moulton College,GB,United Kingdom,209,4820
https://openalex.org/I2802988942,Brockenhurst College,GB,United Kingdom,208,1565
https://openalex.org/I4210129323,Blackpool and The Fylde College,GB,United Kingdom,207,4451
https://openalex.org/I2799341351,Manchester Grammar School,GB,United Kingdom,205,1825
https://openalex.org/I2799432301,City of Liverpool College,GB,United Kingdom,203,2060
https://openalex.org/I4210088248,European School of Osteopathy,GB,United Kingdom,200,2361
https://openalex.org/I4210089380,Sheffield Children's University,GB,United Kingdom,197,10890
https://openalex.org/I2800013074,Kingston Maurward College,GB,United Kingdom,196,578
https://openalex.org/I2802893358,Grantham College,GB,United Kingdom,195,12269
https://openalex.org/I4210130951,The David Hume Institute,GB,United Kingdom,194,3774
https://openalex.org/I2800502188,Guildford College,GB,United Kingdom,189,2676
https://openalex.org/I921835857,Trinity Laban Conservatoire of Music and Dance,GB,United Kingdom,186,4656
https://openalex.org/I4210127995,Bracknell and Wokingham College,GB,United Kingdom,185,4054
https://openalex.org/I2800490233,American University in London,GB,United Kingdom,184,1567
https://openalex.org/I2799479548,Sparsholt College,GB,United Kingdom,183,2373
https://openalex.org/I2799946882,Oldham College,GB,United Kingdom,181,1097
https://openalex.org/I135526715,Belfast Metropolitan College,GB,United Kingdom,180,1877
https://openalex.org/I2800738941,Barnsley College,GB,United Kingdom,178,1377
https://openalex.org/I2799753734,Bournemouth and Poole College,GB,United Kingdom,177,3150
https://openalex.org/I3048440797,Barking and Dagenham College,GB,United Kingdom,175,8846
https://openalex.org/I2800154810,Leo Baeck College,GB,United Kingdom,174,793
https://openalex.org/I138193747,Association of Anaesthetists of Great Britain and Ireland,GB,United Kingdom,172,9356
https://openalex.org/I2799713896,Bilborough Sixth Form College,GB,United Kingdom,172,909
https://openalex.org/I3130415156,Schumacher College,GB,United Kingdom,171,2786
https://openalex.org/I4210104730,The Langton Grammar School for Boys,GB,United Kingdom,171,1953
https://openalex.org/I4210118428,Aquinas College,GB,United Kingdom,171,3394
https://openalex.org/I4210167379,Polar Scientific,GB,United Kingdom,168,3236
https://openalex.org/I2799750662,Sarum College,GB,United Kingdom,166,430
https://openalex.org/I4210097965,Institute of Family Therapy,GB,United Kingdom,166,4298
https://openalex.org/I2801866836,Bridgwater College,GB,United Kingdom,163,1992
https://openalex.org/I2799772232,South Devon College,GB,United Kingdom,161,1253
https://openalex.org/I4210154429,Spurgeons College,GB,United Kingdom,160,853
https://openalex.org/I2801380181,Doncaster College,GB,United Kingdom,155,1253
https://openalex.org/I2800279052,Reaseheath College,GB,United Kingdom,152,2795
https://openalex.org/I3132237696,Sabhal Mòr Ostaig,GB,United Kingdom,152,632
https://openalex.org/I2801739420,Norwich University of the Arts,GB,United Kingdom,150,6422
https://openalex.org/I3025002115,MidKent College,GB,United Kingdom,149,2880
https://openalex.org/I2800691873,College of the Resurrection,GB,United Kingdom,148,1149
